"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rab6b",0.160536304062528,-0.105378596123979,0.569,0.521,1
"Crk",0.161679101789023,0.150367289346616,0.297,0.271,1
"Dock11",0.161865129169811,-0.261358019195914,0.293,0.316,1
"Fbxl20",0.162727964093206,-0.114548092120861,0.39,0.35,1
"Usp31",0.162835659714984,-0.123631573388543,0.3,0.274,1
"Nrxn1",0.163327563679185,-0.108006281458096,0.945,0.943,1
"Otud7a",0.163391994576045,-0.175759519067327,0.667,0.617,1
"Arhgap23",0.164225553272012,-0.24178244507616,0.349,0.323,1
"Syn2",0.166586219453862,-0.156242813218253,0.791,0.754,1
"Dnm3",0.169867470897514,-0.313902052054435,0.54,0.533,1
"Cdh9",0.169909286597268,-0.268872352791029,0.37,0.391,1
"Strip2",0.170048733660187,0.227544949562595,0.292,0.263,1
"Hsp90b1",0.170380206485571,-0.373753009132647,0.427,0.454,1
"Setx",0.170498263395005,-0.137896574554011,0.385,0.347,1
"Glg1",0.172070410361005,-0.122875347110645,0.497,0.446,1
"Bbip1",0.172253980726923,-0.185996201861357,0.314,0.281,1
"Pex5l",0.172805807013408,-0.225425237306984,0.613,0.59,1
"St3gal3",0.173143868425224,-0.200783994575777,0.377,0.338,1
"Ccnc",0.174420636146455,0.132117195324949,0.278,0.263,1
"Tnks2",0.175348796254797,-0.160892866274419,0.402,0.366,1
"Ap1b1",0.175499717597762,-0.180082789656403,0.267,0.242,1
"Qk",0.175720689295119,-0.182708781597354,0.589,0.526,1
"Tmem131",0.175772563504672,-0.148528864045504,0.453,0.403,1
"Gpr158",0.175997725564112,-0.23031539018334,0.708,0.653,1
"Rhot1",0.177221525171402,-0.1172156956183,0.318,0.294,1
"Capza2",0.179084449230592,-0.100354448499241,0.547,0.493,1
"Zfp280c",0.179372505583456,-0.105499547386111,0.256,0.232,1
"Ap3s1",0.179764964600431,0.152756926702338,0.333,0.308,1
"Hectd1",0.180391397429064,-0.228413136126376,0.42,0.383,1
"Tbc1d1",0.181000316557267,-0.103010249995922,0.259,0.228,1
"Stag1",0.18214890017837,-0.313060321140606,0.644,0.619,1
"Smap2",0.182831769987564,-0.147784794979773,0.344,0.313,1
"Tbc1d32",0.18314537727044,-0.104877832652919,0.271,0.247,1
"Rfx3",0.184456266951591,-0.267109791969099,0.707,0.696,1
"Cyb5b",0.184921834158482,-0.125621184496527,0.256,0.232,1
"Zmym4",0.186047703865949,-0.118140564450659,0.536,0.482,1
"Igsf11",0.186925631079201,-0.517327314629463,0.225,0.251,1
"Nfyc",0.187995398574154,-0.136528242361234,0.292,0.261,1
"Fkbp1a",0.189720443027276,-0.171851975365352,0.465,0.425,1
"Zcchc17",0.189915210462364,-0.208912486423012,0.277,0.248,1
"P4ha1",0.190230168965882,-0.217597007613936,0.401,0.364,1
"St6galnac5",0.190379101407145,-0.201611853166699,0.69,0.646,1
"Ap2a2",0.190714518120016,-0.153799330423222,0.467,0.417,1
"Hipk3",0.190992026983296,-0.140048675952682,0.269,0.246,1
"Mga",0.192897860354535,-0.360616023843585,0.322,0.347,1
"Micos10",0.194243700371314,-0.120231562296254,0.315,0.292,1
"Clmp",0.195784107407711,0.262178916988005,0.251,0.23,1
"Mical2",0.197113994028947,-0.175349627754628,0.688,0.625,1
"Gsk3b",0.197889514031051,-0.150064585977088,0.602,0.526,1
"Grm1",0.199081379598793,-0.27724877673232,0.69,0.639,1
"Hmgb1",0.19970952425434,-0.252575261594765,0.457,0.482,1
"Sik2",0.200249534969094,-0.428138131240123,0.315,0.339,1
"P4htm",0.200747515971382,-0.111387932019805,0.263,0.239,1
"Znrf2",0.201665121884562,0.167024830198494,0.258,0.238,1
"Osbpl10",0.20313740748187,-0.41617286956317,0.277,0.287,1
"Rbm28",0.204201251074581,-0.26271959668354,0.28,0.312,1
"Dhx57",0.204501636719813,-0.105078359505797,0.293,0.27,1
"Aftph",0.205367803205863,-0.128526008375384,0.401,0.37,1
"Btf3",0.205419412248583,0.111071597776745,0.25,0.227,1
"Kif1b",0.205727411719344,-0.163660453222534,0.783,0.728,1
"Hmg20a",0.20775221551916,-0.250393661172827,0.37,0.335,1
"Nipa1",0.207946989721642,-0.59365533671402,0.252,0.279,1
"Man1a",0.210000032762222,-0.225832214691425,0.252,0.219,1
"Man2a2",0.210913297347746,-0.134351390572689,0.27,0.248,1
"Slc44a5",0.21248811535284,-0.122141408114885,0.572,0.48,1
"Pcp4",0.213035662723174,-0.277909898282181,0.413,0.437,1
"Far1",0.21421500401272,-0.134499867941346,0.458,0.412,1
"Anxa11",0.21423683441291,0.140506253330952,0.273,0.257,1
"Stk3",0.215259668902725,-0.589844839355173,0.306,0.319,1
"Fat3",0.21573110833634,-0.103955360024882,0.756,0.669,1
"Sel1l3",0.216492026234242,-0.509390353830386,0.256,0.284,1
"Nrd1",0.217096728548853,-0.203787967844977,0.461,0.415,1
"Cstf3",0.218051597880401,-0.123528342264548,0.54,0.48,1
"Cep120",0.21830177323907,-0.436851074227808,0.286,0.261,1
"Gabrg3",0.218395732935097,0.247500066980805,0.281,0.255,1
"Spock2",0.218748468335097,-0.123537943451788,0.396,0.364,1
"Kctd4",0.219172960486151,-0.305462876375318,0.261,0.286,1
"Ncdn",0.222190899334962,-0.160538148362033,0.577,0.53,1
"Nudt3",0.222303503015846,-0.471955834885248,0.235,0.258,1
"Prpf39",0.224590750213206,0.108121615069634,0.319,0.303,1
"Ndufb2",0.22690230568626,-0.112169776652994,0.277,0.253,1
"Cntn1",0.227834235183027,-0.18408641865977,0.716,0.672,1
"Ctsb",0.227948020954481,-0.189580039752617,0.337,0.307,1
"Cpeb3",0.228725462877991,-0.272865021940191,0.602,0.564,1
"Phf21a",0.229512961243761,-0.315009931192259,0.622,0.584,1
"Elavl1",0.229631541608677,-0.265075349749161,0.262,0.237,1
"Slc24a4",0.234736982493587,-0.232296238189608,0.33,0.308,1
"Atp6v0e2",0.235573749238418,-0.100347523020648,0.261,0.234,1
"Camk2n1",0.235785841629407,-0.319298142340589,0.437,0.45,1
"Syt4",0.237384538441188,-0.131943706287102,0.312,0.285,1
"Spon1",0.239157178710042,-0.616689531208082,0.31,0.321,1
"Zfand5",0.242989117355252,-0.114176393406642,0.445,0.414,1
"Alkbh8",0.24462414050184,-0.1417204432485,0.274,0.252,1
"Prkcb",0.244799623928696,-0.220450409804293,0.604,0.595,1
"Serpini1",0.245874322978977,0.193739677940784,0.261,0.243,1
"Lin7a",0.247880751410252,-0.548945683160459,0.288,0.304,1
"H3f3b",0.249336471662888,-0.202020800168686,0.484,0.448,1
"Xkr6",0.249854210367787,-0.276288380716889,0.432,0.444,1
"Kras",0.251337721412318,-0.232024259387267,0.27,0.295,1
"Tnrc6a",0.252939646751134,-0.219053639658321,0.462,0.415,1
"Ndufab1",0.254419345618896,0.118733486270667,0.286,0.263,1
"Atp1a1",0.254710191253264,-0.148018591756566,0.484,0.446,1
"Dazap1",0.255281269279158,0.126641713207981,0.256,0.238,1
"Rnf20",0.256262245869705,-0.203028802176253,0.254,0.232,1
"Pura",0.256357455396998,-0.127528868211825,0.443,0.412,1
"Vezt",0.256798773672745,-0.125760278048039,0.353,0.334,1
"Cpsf6",0.257450746872931,-0.131523275751205,0.494,0.448,1
"Btbd9",0.259630925255907,-0.321695775422047,0.698,0.664,1
"Brd1",0.260996140872604,0.165672947051158,0.276,0.261,1
"Sppl2a",0.261915263473878,-0.110790631915725,0.266,0.248,1
"Esrrg",0.263046476292997,-0.225641742879319,0.299,0.324,1
"Pdcd4",0.263506194435283,-0.2590008243158,0.357,0.325,1
"Fip1l1",0.264750395543114,-0.102436968816872,0.307,0.283,1
"Ap3b2",0.266361314142187,-0.112473757840896,0.327,0.31,1
"Mcu",0.266470780143376,-0.140506181059771,0.544,0.466,1
"Tbc1d5",0.267614472902962,-0.286616931759624,0.521,0.479,1
"Pld3",0.269224138518329,0.182010689993824,0.252,0.238,1
"Eif3c",0.270442542250436,-0.329760574518022,0.229,0.255,1
"D630045J12Rik",0.271288685564482,-0.205223390151788,0.342,0.316,1
"Nrn1",0.271720728918151,-0.433274927341077,0.502,0.499,1
"Lyn",0.272071176340136,-0.231988387062492,0.228,0.255,1
"Bicra",0.272091389756062,-0.162145075890917,0.252,0.234,1
"Pcbp2",0.273904668310772,-0.253644822862539,0.445,0.451,1
"Rpl22",0.275276047358804,-0.128547139821718,0.258,0.238,1
"Fam189a1",0.276758881120066,-0.218962546447868,0.66,0.608,1
"Pcnp",0.276831041507884,-0.121572478136859,0.337,0.316,1
"Gna12",0.276951481659254,-0.183198216649443,0.271,0.252,1
"Dcun1d5",0.277323586000927,-0.192451209530281,0.284,0.261,1
"Ube2w",0.277383453995794,-0.140471456080406,0.469,0.437,1
"Zfp106",0.278473318962204,-0.344674445336341,0.326,0.356,1
"Eps15l1",0.280708560380578,-0.108746159366226,0.359,0.335,1
"Nos1ap",0.282572340827784,-0.249019110837971,0.619,0.554,1
"Rps13",0.282687201052479,-0.373244669303031,0.387,0.4,1
"Arpc1a",0.283282619462777,-0.241515565815494,0.393,0.365,1
"Tia1",0.284256435290612,-0.164309943989289,0.565,0.504,1
"Rnf182",0.285462925780288,-0.202920972856631,0.404,0.412,1
"Lrrc4c",0.286056191243734,-0.196258728859963,0.716,0.663,1
"Tmem208",0.28882767710334,-0.203468466438925,0.259,0.239,1
"Gphn",0.290362912517339,-0.103146158247782,0.921,0.88,1
"Eml6",0.291092964776361,-0.250195145888703,0.653,0.585,1
"Dnajc3",0.29204678037479,-0.167990387472085,0.241,0.271,1
"Prkce",0.297673446211685,-0.106733301957538,0.839,0.784,1
"Atad1",0.301666608052771,0.119820610847404,0.333,0.321,1
"Pigk",0.301722766237084,-0.253829708019152,0.674,0.597,1
"Gabra5",0.302228569805515,-0.33951912335824,0.473,0.463,1
"Dlgap4",0.302386915036738,-0.191770268574697,0.491,0.437,1
"Epha6",0.303259324642583,-0.132998029473826,0.872,0.857,1
"Dennd2a",0.303663390227683,-0.175988691698563,0.284,0.265,1
"Dst",0.303903579341143,-0.11738481441274,0.735,0.646,1
"Map4",0.304518713211335,-0.110485719076159,0.538,0.502,1
"Acbd6",0.305671787220189,-0.259807475975139,0.4,0.372,1
"Mprip",0.307533540372908,-0.126018972167416,0.562,0.499,1
"Arhgef12",0.308061187880745,-0.118164335167471,0.533,0.494,1
"Ptpn4",0.308943097645707,-0.2431349191412,0.392,0.359,1
"Lrfn2",0.312353091162723,-0.414442240895251,0.379,0.388,1
"Safb2",0.312828800387689,-0.122824387238421,0.323,0.305,1
"Ncoa7",0.313086545793697,-0.124267259624189,0.542,0.487,1
"Rab3ip",0.314299255813561,-0.408868299439467,0.277,0.254,1
"Cabp1",0.314669255532261,-0.148235925458484,0.396,0.357,1
"Mpdz",0.316992824827667,-0.265822447083009,0.323,0.295,1
"Ddx10",0.317432276658817,0.217751413733584,0.291,0.276,1
"Aste1",0.319692158197289,-0.354226715010858,0.237,0.256,1
"Tomm70a",0.321701303697326,-0.173000187174494,0.281,0.266,1
"Ddn",0.322384604800479,-0.218115251047853,0.446,0.4,1
"Btrc",0.322873981186252,-0.14424310689009,0.426,0.392,1
"Pou2f1",0.323043780051315,-0.412140605802048,0.321,0.341,1
"Zfp644",0.324444076311906,-0.167545543584763,0.445,0.408,1
"Psmc6",0.324671182927239,-0.200364585182976,0.352,0.33,1
"Pafah1b1",0.326963908159601,-0.222260380623754,0.703,0.659,1
"Esyt2",0.327136117655383,-0.156193425859849,0.583,0.514,1
"Plekha5",0.327215156845125,-0.17153281393299,0.647,0.573,1
"Sgk1",0.328304602013265,-0.317401164890821,0.396,0.4,1
"Efr3a",0.330336775144211,-0.107268620791309,0.462,0.414,1
"Cdc42bpa",0.330389644769539,-0.153886236700459,0.727,0.69,1
"Plppr4",0.332835967168354,-0.104819272462491,0.693,0.627,1
"Senp7",0.333933807818524,-0.286404961643434,0.506,0.465,1
"Uty",0.333997938177928,0.165059634917315,0.258,0.25,1
"Naa35",0.33540240000455,-0.120760423432325,0.286,0.271,1
"Pgam1",0.340590142913805,-0.176262202103051,0.33,0.3,1
"Pja2",0.34221984760072,-0.188563124037306,0.602,0.537,1
"Fbxl5",0.343511873058005,-0.214081581598534,0.375,0.355,1
"Fkbp3",0.344490434355277,-0.190303791136483,0.262,0.284,1
"Fam135b",0.344700382140058,-0.374916136166052,0.57,0.536,1
"Lemd3",0.345856261824487,-0.210094848136551,0.236,0.26,1
"Mmd2",0.346748363388756,-0.234570863546747,0.304,0.283,1
"Pard3",0.347473926555607,0.125372381479863,0.427,0.401,1
"Serbp1",0.349381729461667,-0.224234399097974,0.387,0.415,1
"Usp40",0.349714258070233,-0.330289891090754,0.291,0.313,1
"Agtpbp1",0.349981663211972,-0.132168619795696,0.542,0.497,1
"Cpsf7",0.352135664056214,-0.192179826243757,0.262,0.246,1
"Calr",0.354481184572231,-0.266396514799178,0.367,0.38,1
"Kcnab2",0.355210600965291,-0.217066128508488,0.447,0.404,1
"Ppip5k1",0.355277843083067,-0.168294733527964,0.311,0.293,1
"Pip4k2a",0.35591635708048,-0.208584820231371,0.349,0.328,1
"Raph1",0.357183826381944,-0.203768073545823,0.447,0.422,1
"Sdk1",0.359399090912874,0.107349711091707,0.303,0.279,1
"Arhgap15",0.359753377854345,-0.214045945344113,0.256,0.274,1
"Rars2",0.360831954935035,-0.132077319124133,0.289,0.274,1
"Ncald",0.361507599050413,-0.332556434559991,0.595,0.578,1
"Sympk",0.361543266126495,-0.145426593221699,0.273,0.259,1
"Xpo7",0.362135924253402,-0.323981123239175,0.393,0.359,1
"Sh3bp5",0.363126975970055,-0.395553000847374,0.435,0.431,1
"Smyd3",0.36323094511213,-0.111462647294746,0.52,0.464,1
"Inpp4b",0.365440221232267,-0.206324396135009,0.345,0.312,1
"Med14",0.368916061856486,-0.251870415467989,0.307,0.289,1
"Ogfrl1",0.369576589635841,-0.479670817435867,0.317,0.332,1
"Secisbp2l",0.369647252287336,-0.567412383995434,0.235,0.25,1
"Tubb4a",0.370228865437928,-0.304836579120505,0.304,0.284,1
"Ski",0.370277959969262,-0.111004845035004,0.318,0.303,1
"Chd8",0.370838561023356,-0.234468626760218,0.367,0.341,1
"Gnaq",0.370861521160041,-0.237506048272776,0.73,0.669,1
"Stim2",0.372726892149239,-0.213491597473194,0.591,0.52,1
"Cdc37l1",0.372895870765433,-0.209803339333428,0.43,0.403,1
"Cltc",0.375197049255469,-0.176610122511188,0.498,0.471,1
"Scrn1",0.375392791701121,-0.281347902761699,0.259,0.24,1
"Selenok",0.375721607719484,-0.202762882206959,0.368,0.344,1
"Gbf1",0.376503722365964,-0.127591541707011,0.46,0.415,1
"Sec23a",0.376980518774818,-0.313366677033853,0.259,0.246,1
"Uqcr10",0.377219446523263,-0.317595492592804,0.289,0.305,1
"Scn1a",0.377699688630111,-0.107609872653387,0.532,0.473,1
"Apoe",0.378357201976629,-0.167758944661758,0.634,0.582,1
"Btbd3",0.379053128774461,-0.258762934300816,0.441,0.411,1
"Insr",0.379505904802179,-0.116015111098349,0.367,0.339,1
"Vapa",0.381584635484115,-0.409784065126718,0.359,0.375,1
"Mecp2",0.381749243863095,0.120645094200177,0.326,0.314,1
"Setbp1",0.382179974770257,-0.132649811357835,0.692,0.597,1
"Srsf1",0.38325410270079,-0.141504789485716,0.321,0.301,1
"Serinc3",0.383283944752382,-0.149843032045858,0.293,0.276,1
"Galnt13",0.386656544511461,-0.153452779937027,0.411,0.382,1
"Etnk1",0.387744812552428,-0.1486654083475,0.546,0.502,1
"Aatk",0.390623799871388,-0.142960844290257,0.338,0.319,1
"Peak1",0.391657829136728,-0.1605844758737,0.447,0.403,1
"Pclo",0.392019649410186,-0.113694179876931,0.765,0.696,1
"Pknox2",0.392898778412322,-0.276519594377217,0.258,0.278,1
"Slc1a1",0.394964981045636,-0.289592996818603,0.386,0.39,1
"Rpl10",0.394993056520056,-0.160707218515347,0.307,0.286,1
"Rps3",0.395169952824954,-0.260688993631544,0.337,0.305,1
"Ppp4r3a",0.396748250302754,-0.209878999068857,0.293,0.274,1
"Zfp697",0.39980267750531,0.113295604044809,0.258,0.244,1
"Ywhaq",0.40095355617342,-0.208234097625852,0.4,0.377,1
"Slc43a2",0.402344284967802,-0.497411271899213,0.241,0.26,1
"Ranbp2",0.402813774306012,-0.456897770616405,0.427,0.432,1
"Ccdc148",0.404881545923244,-0.239701889449914,0.398,0.368,1
"Dscaml1",0.405669784464166,-0.106155484501719,0.718,0.665,1
"Fam168b",0.408500154401639,-0.137205827593101,0.289,0.276,1
"Slc25a27",0.41022451977642,-0.426476231562841,0.297,0.314,1
"Slc25a3",0.410715590569176,-0.147853482898154,0.499,0.456,1
"Araf",0.41488606215318,-0.134838342447798,0.37,0.352,1
"Tmem108",0.415456588635991,-0.159434781322805,0.677,0.574,1
"Ccni",0.416298660297254,-0.46620071718511,0.244,0.262,1
"Chrd",0.417094550554117,0.105322997327591,0.282,0.278,1
"Stx5a",0.417146903972116,-0.25994891033569,0.315,0.294,1
"Ppp2r2a",0.417162392690014,-0.264690096765349,0.393,0.368,1
"Eif5",0.417753853842936,-0.287708448127904,0.259,0.241,1
"Hnrnpa1",0.417880700821769,-0.237897581516986,0.255,0.238,1
"Aff4",0.417974240498703,-0.193277395914799,0.55,0.499,1
"Rpl28",0.421011227068869,-0.215748730931999,0.409,0.381,1
"Zc3h15",0.421838799963232,-0.167152240945691,0.367,0.353,1
"Kmt2a",0.422669328772075,-0.104350060911269,0.613,0.551,1
"Ssh2",0.423051031552846,-0.116732269049745,0.666,0.586,1
"Fth1",0.42385797011711,-0.119060637980524,0.895,0.856,1
"Zfp608",0.424842096565484,-0.246366245793789,0.482,0.449,1
"Syt16",0.426992366309581,-0.214469645458829,0.308,0.284,1
"Ric1",0.427472632960463,-0.136509418680431,0.341,0.325,1
"Agpat3",0.427670852081873,-0.133373080754063,0.25,0.236,1
"Erlec1",0.428495767142775,-0.134873891743574,0.308,0.293,1
"Ica1",0.431350624813225,-0.224156258006032,0.591,0.523,1
"Mff",0.433751959948348,-0.21658057420687,0.271,0.258,1
"Mkln1",0.433798622915357,-0.122017367071595,0.503,0.466,1
"Bbx",0.434440758852408,-0.262365844867691,0.345,0.364,1
"Tex2",0.435777452158703,-0.148926877819566,0.296,0.283,1
"Prrc2c",0.436562492243795,-0.145620428774222,0.554,0.511,1
"Fam214a",0.436866424875425,-0.183680997740082,0.349,0.332,1
"Supt5",0.437736392420674,-0.203837918035559,0.285,0.269,1
"Ptgds",0.437920020780655,-0.600117569047267,0.292,0.305,1
"Prkcg",0.438054911807252,-0.213867703999303,0.508,0.459,1
"Kdm5c",0.438301917433725,-0.222325084922346,0.27,0.257,1
"Gcc2",0.441779075076834,-0.1132352696829,0.39,0.367,1
"Mia3",0.445358283024818,-0.115184402743719,0.359,0.343,1
"Zfp280d",0.449247721753464,-0.171826742333893,0.516,0.47,1
"Gpr137c",0.450597760074842,-0.372080212352067,0.28,0.293,1
"Myh9",0.452692832291439,-0.139824881111251,0.325,0.304,1
"Elp4",0.453255427425758,-0.205248609465814,0.357,0.336,1
"Ptpra",0.45339745945443,-0.150968966051739,0.602,0.536,1
"Dnajc19",0.453857994894,-0.225951298301591,0.31,0.328,1
"Fbxw4",0.454658064485901,-0.285156826296281,0.356,0.33,1
"Reep3",0.455785273400434,-0.165779261196611,0.261,0.249,1
"Matn2",0.45705965023967,-0.138115682774995,0.345,0.329,1
"Zfp950",0.458717610578811,-0.416890932322283,0.375,0.384,1
"Bdnf",0.460097656149897,-0.513320051759561,0.244,0.253,1
"Ncam1",0.460213822594282,-0.178995501443102,0.563,0.576,1
"Rtf1",0.462222779785563,-0.165034605692554,0.312,0.293,1
"Fgfr1op2",0.464342511042772,-0.124852623132119,0.285,0.305,1
"Mbnl1",0.464788610029781,-0.168999578068098,0.364,0.383,1
"Mycbp2",0.464939188745957,-0.14728066873934,0.821,0.775,1
"Tmem135",0.465486579279449,-0.317930530550549,0.441,0.403,1
"Stim1",0.465780204790629,-0.349120893098331,0.291,0.31,1
"Msi2",0.468636714292669,-0.154911698402458,0.52,0.486,1
"Ppp2ca",0.469877620498364,-0.157276522861436,0.362,0.349,1
"Morf4l1",0.470070934540984,-0.250233016823078,0.523,0.479,1
"Adamts17",0.471609741739893,-0.250198045978312,0.419,0.39,1
"Dlg4",0.476420373325167,-0.15497345511872,0.424,0.396,1
"Nol4",0.477512917658457,-0.116302534716972,0.587,0.518,1
"Rtn4rl1",0.477605051598466,-0.294858048612978,0.297,0.282,1
"Glyr1",0.479224379440831,-0.159057033033513,0.293,0.314,1
"Stard5",0.481004913062376,-0.217986334425261,0.374,0.33,1
"Nf2",0.481764932975882,-0.224584111929053,0.342,0.324,1
"Creb1",0.482522905638471,-0.14996918357076,0.288,0.277,1
"Rbm25",0.483646765879353,-0.114705205956157,0.553,0.515,1
"Ube2b",0.485071983469682,-0.180758666906164,0.614,0.551,1
"Tsc22d1",0.486548435454734,-0.106712006855857,0.615,0.569,1
"Acvr2a",0.486727794664326,-0.111574140195795,0.405,0.383,1
"Stx6",0.488894137112202,-0.440124608796223,0.25,0.263,1
"Tusc3",0.489347504918679,-0.179050967499455,0.42,0.428,1
"Plcl2",0.489616933569743,-0.284353255529173,0.411,0.406,1
"Bsn",0.490987953733695,-0.385641467943182,0.529,0.503,1
"Nnat",0.494408810502528,-0.192331906801589,0.371,0.351,1
"Rpl7",0.495790288396519,-0.474745302232604,0.289,0.298,1
"Mrfap1",0.496903013734914,-0.197897580192428,0.374,0.353,1
"Atp2b2",0.497326517780696,-0.176034221609144,0.708,0.654,1
"Ranbp9",0.49933507615897,-0.150927883188627,0.442,0.42,1
"Pik3ca",0.49965772897752,-0.166165664454049,0.282,0.268,1
"Plxna4",0.501092847414581,-0.131165307864091,0.805,0.731,1
"Map7",0.503985601757294,-0.232041304180432,0.536,0.484,1
"Kcnc3",0.504132829126007,-0.503206324081616,0.317,0.33,1
"Hecw2",0.505232506172513,-0.162544549203709,0.509,0.466,1
"Tjp1",0.509660959150634,-0.172480385052522,0.647,0.58,1
"Dnaja1",0.509979774805915,-0.173750445287684,0.468,0.443,1
"Aldoa",0.510378344695224,-0.103699920813304,0.679,0.628,1
"Gatad2b",0.510926463332803,-0.262062467899296,0.524,0.487,1
"Set",0.511048329043889,-0.314453832037754,0.27,0.256,1
"Ppp1r14c",0.512467248777719,-0.25318463702061,0.33,0.311,1
"Rasal2",0.515340900241606,-0.129337158838684,0.694,0.651,1
"Zc3h12b",0.516600365880095,-0.180136075753025,0.447,0.414,1
"Sdha",0.519633988893803,-0.214451905492594,0.352,0.342,1
"Slc7a6os",0.521011131015272,-0.121621427310759,0.274,0.268,1
"Hecw1",0.521680705563647,-0.11352144897888,0.441,0.412,1
"Shank1",0.522594424468971,-0.20503259473854,0.527,0.472,1
"Cwc27",0.522621998215536,-0.11832915290927,0.323,0.307,1
"Stam",0.526263442830634,-0.282955839060895,0.251,0.242,1
"Plekhg5",0.528738537251288,-0.398260221068168,0.449,0.442,1
"Ankrd28",0.530606126113774,-0.110723706474601,0.385,0.362,1
"Crym",0.530973269067514,-0.263481884443563,0.28,0.295,1
"Mtmr12",0.532117874826305,-0.281974730601723,0.374,0.376,1
"Rit2",0.534644186657429,-0.354758382247151,0.495,0.485,1
"Tomm20",0.539162646043337,-0.172880561808046,0.375,0.353,1
"Ppargc1a",0.542411237697989,-0.242874343337421,0.278,0.266,1
"D5Ertd579e",0.543217040673064,-0.436086930265068,0.405,0.401,1
"Trank1",0.545276510671218,-0.273386976627916,0.434,0.409,1
"Fmn1",0.546030254915625,-0.25857350729388,0.356,0.34,1
"Ctcf",0.547734892171351,-0.110750007532817,0.263,0.256,1
"Sort1",0.54930670156179,-0.254168172281207,0.51,0.494,1
"Dnajc8",0.552289332551513,-0.17091677223621,0.25,0.242,1
"Ndufb3",0.555914281035897,-0.142392974655041,0.351,0.335,1
"Csnk1a1",0.556666200240746,-0.158273564623115,0.709,0.63,1
"Dock3",0.557868742698532,-0.162983155265274,0.638,0.579,1
"Tasor",0.558356829274116,-0.201618548651495,0.367,0.351,1
"Dlg1",0.561334441580472,-0.37942222034054,0.377,0.384,1
"Hnrnpr",0.563036975446459,-0.124143227002256,0.417,0.397,1
"Mtmr1",0.564214672359087,-0.199513120407508,0.288,0.28,1
"Itga8",0.568102899684803,-0.298493194880332,0.387,0.365,1
"Arih1",0.569479364505911,-0.226108531534116,0.58,0.524,1
"Inpp5f",0.572888506355761,-0.111381357617421,0.25,0.239,1
"Arfgef3",0.577561434797093,-0.502303822245379,0.499,0.473,1
"Hmbox1",0.580730933272839,-0.110263400840682,0.46,0.428,1
"Hook3",0.581671634369636,-0.301045348306155,0.423,0.406,1
"Ppig",0.583480538411379,-0.108694134530917,0.347,0.343,1
"Usp46",0.583570443271948,-0.310905526656873,0.397,0.392,1
"Samd12",0.584162018866536,-0.18501604910266,0.675,0.627,1
"Syngap1",0.586405925689946,-0.267302162129268,0.27,0.258,1
"Agpat5",0.592203942896339,-0.454195026599153,0.259,0.27,1
"Gpt2",0.593370448095509,0.128154131971214,0.269,0.266,1
"Cdh11",0.596921092916866,-0.147577147501625,0.614,0.517,1
"Cttnbp2",0.597595890227463,-0.109220698945818,0.772,0.718,1
"Ppp1r16b",0.598940423382974,-0.641449082135467,0.269,0.273,1
"Mapt",0.599897136692543,-0.144914544481762,0.666,0.597,1
"Lrrc8c",0.601329325857606,-0.256740755974286,0.304,0.288,1
"Vps13a",0.602495734526709,-0.190474909983744,0.562,0.506,1
"Slc7a14",0.603235879700568,-0.400512641689776,0.372,0.355,1
"Baz2b",0.604364167549316,-0.214312089236321,0.555,0.506,1
"Srrm2",0.604461350152019,-0.134082859393952,0.72,0.643,1
"Stx1b",0.606294892485471,-0.336235520787994,0.261,0.268,1
"Apobec4",0.60688656246957,-0.346314576333196,0.267,0.271,1
"Cdk8",0.607017187712909,-0.122370627163799,0.764,0.703,1
"Srsf10",0.609170095668116,-0.223200724823263,0.284,0.271,1
"Fam222b",0.609600203451332,-0.117936365212504,0.393,0.374,1
"Micu3",0.610606335193198,-0.372056535410682,0.435,0.407,1
"Mnat1",0.614586679989862,-0.139019577607897,0.411,0.389,1
"Htr4",0.618144772696892,-0.107617465870304,0.377,0.378,1
"Thsd7b",0.620568127320119,-0.501639872465614,0.591,0.562,1
"Mta3",0.620959126002187,-0.266051193589536,0.286,0.3,1
"Rab6a",0.622586024024515,-0.340140096473222,0.516,0.501,1
"Arf1",0.622607388968122,-0.1484703886439,0.314,0.305,1
"Farsb",0.62291654033097,-0.168663561027887,0.25,0.267,1
"Gpi1",0.622981705421311,-0.337760902567437,0.498,0.474,1
"Spen",0.627967874540236,-0.210624933119669,0.262,0.275,1
"Tent2",0.628057376784636,-0.298444316839106,0.307,0.298,1
"Sntb2",0.63046411707081,-0.404945110243719,0.352,0.352,1
"Synpr",0.635816413027598,-0.108638997429526,0.413,0.386,1
"Maged1",0.637331079444756,-0.218166298528218,0.407,0.416,1
"Wdr7",0.638237008020322,-0.147887918729851,0.569,0.508,1
"Pebp1",0.638944698899607,-0.130161137575204,0.58,0.551,1
"Unc13a",0.639148776099356,-0.272729100105564,0.479,0.431,1
"Herc2",0.639225964195923,-0.190610618751727,0.54,0.494,1
"Gtf2f2",0.640413318164926,-0.499763682293229,0.252,0.264,1
"Rprd2",0.640594642233908,-0.187453702794227,0.327,0.321,1
"Map1a",0.641817826388955,-0.101287595321655,0.338,0.33,1
"Hdgf",0.643037977643952,-0.408764899288336,0.248,0.261,1
"Slc30a9",0.643373547811331,-0.250634172331459,0.325,0.316,1
"Rabgap1l",0.643441085180812,-0.127148459600749,0.719,0.664,1
